date,avg_wind_speed,precipitation,avg_rel_humid,avg_temp
2023-09-30T00:00:00,3.8,2.3,0.83,16.1
2023-10-01T00:00:00,3.0,0.0,0.68,19.6
2023-10-02T00:00:00,3.0,0.0,0.65,21.7
2023-10-03T00:00:00,1.6,0.0,0.65,21.4
2023-10-04T00:00:00,2.6,0.0,0.71,22.9
2023-10-05T00:00:00,3.1,0.0,0.71,21.2
2023-10-06T00:00:00,3.5,3.3,0.92,20.2
2023-10-07T00:00:00,5.4,20.3,0.8,19.4
2023-10-08T00:00:00,7.1,0.0,0.53,13.9
2023-10-09T00:00:00,4.7,0.0,0.48,13.4
2023-10-10T00:00:00,2.9,0.3,0.59,15.1
2023-10-11T00:00:00,2.9,0.0,0.59,17.3
2023-10-12T00:00:00,1.8,0.0,0.57,17.5
2023-10-13T00:00:00,4.0,0.0,0.51,15.6
2023-10-14T00:00:00,3.6,18.0,0.73,13.2
2023-10-15T00:00:00,7.1,0.3,0.6,12.8
2023-10-16T00:00:00,4.7,0.0,0.63,13.2
2023-10-17T00:00:00,3.1,0.0,0.61,14.6
2023-10-18T00:00:00,2.2,0.0,0.69,15.1
2023-10-19T00:00:00,3.5,0.0,0.65,15.1
2023-10-20T00:00:00,4.3,23.9,0.87,16.7
2023-10-21T00:00:00,6.2,15.2,0.73,16.4
2023-10-22T00:00:00,7.6,0.0,0.54,13.6
2023-10-23T00:00:00,5.0,0.0,0.56,11.8
2023-10-24T00:00:00,3.2,0.0,0.6,13.7
2023-10-25T00:00:00,4.0,0.0,0.5,16.6
2023-10-26T00:00:00,2.1,0.0,0.51,20.3
2023-10-27T00:00:00,2.5,0.0,0.56,20.6
2023-10-28T00:00:00,4.2,0.0,0.57,22.7
2023-10-29T00:00:00,4.9,10.7,0.79,15.2
2023-10-30T00:00:00,4.5,14.2,0.81,13.1
2023-10-31T00:00:00,3.9,0.0,0.5,10.1
2023-11-01T00:00:00,6.0,0.0,0.56,8.4
2023-11-02T00:00:00,3.8,0.0,0.48,6.4
2023-11-03T00:00:00,4.1,0.0,0.5,9.1
2023-11-04T00:00:00,2.7,0.0,0.49,11.9
2023-11-05T00:00:00,2.2,0.0,0.5,14.3
2023-11-06T00:00:00,3.8,0.0,0.6,10.6
2023-11-07T00:00:00,5.1,1.3,0.64,14.7
2023-11-08T00:00:00,5.1,0.0,0.43,10.6
2023-11-09T00:00:00,2.4,0.0,0.62,9.8
2023-11-10T00:00:00,4.2,0.0,0.48,11.6
2023-11-11T00:00:00,5.2,0.0,0.51,9.9
2023-11-12T00:00:00,3.6,0.0,0.52,5.8
2023-11-13T00:00:00,2.9,0.0,0.53,5.7
2023-11-14T00:00:00,5.9,0.0,0.51,9.4
2023-11-15T00:00:00,3.0,0.0,0.55,8.2
2023-11-16T00:00:00,3.0,0.0,0.55,12.1
2023-11-17T00:00:00,4.0,0.0,0.68,14.1
2023-11-18T00:00:00,5.5,0.0,0.6,13.4
2023-11-19T00:00:00,4.8,0.0,0.43,8.8
2023-11-20T00:00:00,4.9,0.0,0.42,6.5
2023-11-21T00:00:00,6.6,15.5,0.65,4.9
2023-11-22T00:00:00,5.1,45.2,0.81,10.4
2023-11-23T00:00:00,6.1,0.0,0.55,9.8
2023-11-24T00:00:00,6.2,0.0,0.46,9.1
2023-11-25T00:00:00,2.8,0.0,0.48,2.3
2023-11-26T00:00:00,4.6,7.6,0.7,5.2
2023-11-27T00:00:00,6.4,0.8,0.6,9.9
2023-11-28T00:00:00,8.3,0.0,0.42,3.2
2023-11-29T00:00:00,5.2,0.0,0.42,0.7
2023-11-30T00:00:00,4.5,0.0,0.41,5.1
2023-12-01T00:00:00,3.1,11.7,0.7,7.7
2023-12-02T00:00:00,2.8,0.0,0.82,9.9
2023-12-03T00:00:00,4.9,16.0,0.91,9.7
2023-12-04T00:00:00,6.1,0.0,0.58,9.5
2023-12-05T00:00:00,4.5,0.0,0.53,6.1
2023-12-06T00:00:00,5.5,0.0,0.53,3.9
2023-12-07T00:00:00,4.3,0.0,0.59,2.1
2023-12-08T00:00:00,2.6,0.0,0.61,6.3
2023-12-09T00:00:00,2.1,0.0,0.8,8.7
2023-12-10T00:00:00,4.3,34.3,0.89,11.6
2023-12-11T00:00:00,8.9,12.7,0.64,8.3
2023-12-12T00:00:00,5.1,0.0,0.46,4.8
2023-12-13T00:00:00,5.5,0.0,0.44,6.2
2023-12-14T00:00:00,4.7,0.0,0.44,3.3
2023-12-15T00:00:00,4.4,0.0,0.39,7.2
2023-12-16T00:00:00,3.7,0.0,0.56,10.3
2023-12-17T00:00:00,5.6,5.8,0.85,9.2
2023-12-18T00:00:00,9.7,54.1,0.74,13.4
2023-12-19T00:00:00,7.0,0.0,0.54,5.6
2023-12-20T00:00:00,5.1,0.0,0.51,2.3
2023-12-21T00:00:00,5.4,0.0,0.49,3.6
2023-12-22T00:00:00,2.5,0.0,0.42,-0.1
2023-12-23T00:00:00,2.6,0.0,0.57,2.6
2023-12-24T00:00:00,2.0,0.3,0.81,6.1
2023-12-25T00:00:00,2.3,0.0,0.91,6.8
2023-12-26T00:00:00,2.0,0.0,0.89,7.1
2023-12-27T00:00:00,4.2,5.3,0.91,6.7
2023-12-28T00:00:00,5.6,30.0,0.92,9.5
2023-12-29T00:00:00,4.1,0.3,0.76,9.8
2023-12-30T00:00:00,5.5,0.0,0.59,7.2
2023-12-31T00:00:00,5.2,0.0,0.5,5.4
2024-01-01T00:00:00,3.0,0.3,0.61,6.1
2024-01-02T00:00:00,4.2,0.0,0.54,2.6
2024-01-03T00:00:00,4.1,0.0,0.56,4.1
2024-01-04T00:00:00,6.7,0.0,0.52,4.8
2024-01-05T00:00:00,5.3,0.0,0.47,0.1
2024-01-06T00:00:00,5.4,8.6,0.67,1.6
2024-01-07T00:00:00,7.1,4.3,0.8,2.7
2024-01-08T00:00:00,4.9,0.0,0.52,4.1
2024-01-09T00:00:00,6.8,49.5,0.75,4.9
2024-01-10T00:00:00,8.2,8.1,0.54,10.9
2024-01-11T00:00:00,5.7,0.0,0.46,7.0
2024-01-12T00:00:00,5.4,1.5,0.57,7.2
2024-01-13T00:00:00,9.1,26.2,0.63,10.3
2024-01-14T00:00:00,8.7,0.0,0.4,2.9
2024-01-15T00:00:00,3.7,1.0,0.43,-2.5
2024-01-16T00:00:00,5.9,8.4,0.76,-2.2
2024-01-17T00:00:00,7.2,0.0,0.43,-4.9
2024-01-18T00:00:00,4.4,0.0,0.4,-2.9
2024-01-19T00:00:00,5.0,0.8,0.64,-0.6
2024-01-20T00:00:00,9.1,0.0,0.52,-4.7
2024-01-21T00:00:00,8.6,0.0,0.48,-4.3
2024-01-22T00:00:00,4.9,0.0,0.46,-1.2
2024-01-23T00:00:00,3.0,0.8,0.58,2.9
2024-01-24T00:00:00,2.7,1.8,0.86,3.7
2024-01-25T00:00:00,2.9,5.6,0.89,9.7
2024-01-26T00:00:00,4.3,5.3,0.9,6.2
2024-01-27T00:00:00,2.4,0.0,0.81,6.1
2024-01-28T00:00:00,5.9,23.6,0.85,4.8
2024-01-29T00:00:00,5.4,1.8,0.71,3.1
2024-01-30T00:00:00,4.0,0.0,0.62,2.5
2024-01-31T00:00:00,2.9,0.0,0.68,2.4
2024-02-01T00:00:00,3.4,0.0,0.64,4.8
2024-02-02T00:00:00,4.0,5.8,0.74,6.2
2024-02-03T00:00:00,5.5,0.0,0.51,3.1
2024-02-04T00:00:00,3.4,0.0,0.47,3.0
2024-02-05T00:00:00,5.5,0.0,0.41,3.3
2024-02-06T00:00:00,4.1,0.0,0.45,1.7
2024-02-07T00:00:00,2.3,0.0,0.47,3.8
2024-02-08T00:00:00,2.9,0.0,0.55,5.8
2024-02-09T00:00:00,3.8,0.0,0.7,7.3
2024-02-10T00:00:00,2.5,0.0,0.67,8.8
2024-02-11T00:00:00,4.4,0.0,0.57,9.4
2024-02-12T00:00:00,3.3,0.0,0.58,5.7
2024-02-13T00:00:00,6.5,16.3,0.71,2.9
2024-02-14T00:00:00,9.6,0.0,0.43,1.8
2024-02-15T00:00:00,4.8,0.0,0.48,0.2
2024-02-16T00:00:00,7.2,0.0,0.38,3.9
2024-02-17T00:00:00,4.8,5.8,0.64,1.1
2024-02-18T00:00:00,6.3,0.0,0.39,-0.1
2024-02-19T00:00:00,5.4,0.0,0.37,3.2
2024-02-20T00:00:00,3.8,0.0,0.39,0.3
2024-02-21T00:00:00,3.7,0.0,0.61,1.1
2024-02-22T00:00:00,4.2,1.0,0.67,3.2
2024-02-23T00:00:00,2.8,1.3,0.79,5.8
2024-02-24T00:00:00,5.6,0.0,0.45,5.8
2024-02-25T00:00:00,3.7,0.0,0.43,-0.6
2024-02-26T00:00:00,3.5,0.3,0.58,4.7
2024-02-27T00:00:00,4.7,14.0,0.82,6.4
2024-02-28T00:00:00,5.9,3.3,0.82,10.4
2024-02-29T00:00:00,8.3,0.0,0.35,4.6
2024-03-01T00:00:00,4.7,0.0,0.46,2.6
2024-03-02T00:00:00,4.3,35.6,0.86,6.1
2024-03-03T00:00:00,3.1,0.0,0.67,11.8
2024-03-04T00:00:00,4.3,0.0,0.74,11.0
2024-03-05T00:00:00,5.1,11.9,0.87,6.7
2024-03-06T00:00:00,4.0,40.9,0.83,8.9
2024-03-07T00:00:00,6.5,2.5,0.73,9.3
2024-03-08T00:00:00,4.4,0.0,0.53,7.9
2024-03-09T00:00:00,6.8,42.7,0.76,6.1
2024-03-10T00:00:00,8.8,0.5,0.62,7.6
2024-03-11T00:00:00,11.4,0.0,0.36,5.6
2024-03-12T00:00:00,6.0,0.0,0.32,10.9
2024-03-13T00:00:00,2.6,0.0,0.5,12.2
2024-03-14T00:00:00,3.1,0.0,0.56,11.9
2024-03-15T00:00:00,5.1,0.0,0.53,15.2
2024-03-16T00:00:00,4.3,0.0,0.54,11.3
2024-03-17T00:00:00,5.7,0.0,0.44,12.6
2024-03-18T00:00:00,6.6,0.0,0.39,8.7
2024-03-19T00:00:00,6.6,0.0,0.43,4.8
2024-03-20T00:00:00,6.0,0.8,0.49,7.5
2024-03-21T00:00:00,8.3,0.0,0.34,2.4
2024-03-22T00:00:00,4.3,0.0,0.44,1.7
2024-03-23T00:00:00,7.2,88.1,0.82,5.7
2024-03-24T00:00:00,6.5,0.0,0.39,3.4
2024-03-25T00:00:00,5.4,0.0,0.46,5.1
2024-03-26T00:00:00,4.1,0.0,0.58,6.8
2024-03-27T00:00:00,2.2,1.0,0.75,7.2
2024-03-28T00:00:00,3.7,19.3,0.81,8.9
2024-03-29T00:00:00,8.8,0.0,0.39,8.2
2024-03-30T00:00:00,7.2,0.5,0.42,9.2
2024-03-31T00:00:00,4.7,0.5,0.47,11.8
2024-04-01T00:00:00,2.6,0.0,0.57,10.2
2024-04-02T00:00:00,4.5,23.1,0.82,8.6
2024-04-03T00:00:00,9.0,44.5,0.84,6.3
2024-04-04T00:00:00,5.9,4.3,0.66,5.8
2024-04-05T00:00:00,6.9,0.0,0.52,6.6
2024-04-06T00:00:00,6.8,0.0,0.5,7.8
2024-04-07T00:00:00,4.8,0.0,0.47,9.3
2024-04-08T00:00:00,2.5,0.0,0.41,11.7
2024-04-09T00:00:00,2.2,0.0,0.43,16.2
2024-04-10T00:00:00,4.8,0.0,0.72,12.6
2024-04-11T00:00:00,5.7,6.9,0.88,10.7
2024-04-12T00:00:00,8.2,7.4,0.71,15.2
2024-04-13T00:00:00,9.2,0.0,0.5,11.9
2024-04-14T00:00:00,5.4,1.5,0.45,13.7
2024-04-15T00:00:00,4.1,0.0,0.49,19.4
2024-04-16T00:00:00,4.3,0.0,0.37,16.2
2024-04-17T00:00:00,4.9,1.0,0.69,12.5
2024-04-18T00:00:00,7.5,0.8,0.8,8.5
2024-04-19T00:00:00,3.7,0.0,0.7,9.4
2024-04-20T00:00:00,4.4,1.8,0.58,12.5
2024-04-21T00:00:00,4.7,0.0,0.4,9.3
2024-04-22T00:00:00,4.2,0.0,0.37,10.4
2024-04-23T00:00:00,4.7,0.0,0.45,11.3
2024-04-24T00:00:00,4.7,0.0,0.49,13.2
2024-04-25T00:00:00,4.8,0.0,0.44,9.8
2024-04-26T00:00:00,3.8,0.0,0.51,9.3
2024-04-27T00:00:00,4.7,0.3,0.5,10.4
2024-04-28T00:00:00,2.9,0.0,0.66,14.3
2024-04-29T00:00:00,3.9,0.0,0.66,21.2
2024-04-30T00:00:00,6.9,0.0,0.82,14.2
2024-05-01T00:00:00,3.3,0.0,0.73,14.8
2024-05-02T00:00:00,4.0,0.0,0.73,15.2
2024-05-03T00:00:00,4.2,0.0,0.67,14.6
2024-05-04T00:00:00,4.4,0.0,0.65,12.3
2024-05-05T00:00:00,4.4,9.4,0.83,10.6
2024-05-06T00:00:00,2.6,0.0,0.79,14.9
2024-05-07T00:00:00,3.5,0.0,0.47,20.3
2024-05-08T00:00:00,5.1,5.3,0.56,21.9
2024-05-09T00:00:00,4.5,0.0,0.51,20.1
2024-05-10T00:00:00,5.1,5.3,0.73,12.3
2024-05-11T00:00:00,4.7,0.0,0.61,11.8
2024-05-12T00:00:00,3.8,2.5,0.7,10.7
2024-05-13T00:00:00,3.4,0.0,0.69,13.0
2024-05-14T00:00:00,3.4,0.5,0.69,16.8
2024-05-15T00:00:00,5.8,4.8,0.87,15.9
2024-05-16T00:00:00,6.7,4.1,0.8,16.1
2024-05-17T00:00:00,3.8,0.3,0.64,17.6
2024-05-18T00:00:00,2.9,0.5,0.72,17.4
2024-05-19T00:00:00,3.7,0.0,0.68,17.9
2024-05-20T00:00:00,3.4,0.0,0.71,16.7
2024-05-21T00:00:00,3.5,0.0,0.66,19.5
2024-05-22T00:00:00,4.8,0.0,0.57,23.3
2024-05-23T00:00:00,3.3,10.4,0.63,22.9
2024-05-24T00:00:00,2.8,0.0,0.44,24.9
2024-05-25T00:00:00,3.4,0.0,0.5,22.6
2024-05-26T00:00:00,3.6,0.0,0.73,21.8
2024-05-27T00:00:00,5.1,18.8,0.86,21.1
2024-05-28T00:00:00,5.1,0.0,0.56,22.1
2024-05-29T00:00:00,3.6,7.4,0.59,20.7
2024-05-30T00:00:00,4.2,3.0,0.56,17.8
2024-05-31T00:00:00,5.2,0.0,0.36,19.7
2024-06-01T00:00:00,3.7,0.0,0.3,22.5
2024-06-02T00:00:00,3.0,0.0,0.41,24.8
2024-06-03T00:00:00,2.8,0.0,0.47,25.4
2024-06-04T00:00:00,4.1,0.0,0.67,22.7
2024-06-05T00:00:00,4.3,0.3,0.76,21.7
2024-06-06T00:00:00,3.0,15.5,0.79,23.2
2024-06-07T00:00:00,3.8,0.0,0.51,24.2
2024-06-08T00:00:00,5.7,0.0,0.41,21.9
2024-06-09T00:00:00,5.1,0.0,0.48,22.8
2024-06-10T00:00:00,4.9,0.0,0.47,20.7
2024-06-11T00:00:00,2.8,0.0,0.55,19.8
2024-06-12T00:00:00,3.0,0.0,0.54,20.9
2024-06-13T00:00:00,4.0,0.0,0.52,23.4
2024-06-14T00:00:00,3.8,6.4,0.63,24.8
2024-06-15T00:00:00,4.5,0.0,0.46,22.4
2024-06-16T00:00:00,4.5,0.0,0.52,21.3
2024-06-17T00:00:00,4.7,0.0,0.59,23.1
2024-06-18T00:00:00,5.1,0.0,0.57,25.9
2024-06-19T00:00:00,4.6,0.0,0.57,26.0
2024-06-20T00:00:00,4.0,0.0,0.52,27.3
2024-06-21T00:00:00,3.9,0.0,0.52,29.4
2024-06-22T00:00:00,3.0,4.8,0.64,27.2
2024-06-23T00:00:00,5.2,0.0,0.6,27.9
2024-06-24T00:00:00,8.5,0.0,0.5,26.2
2024-06-25T00:00:00,6.1,0.0,0.35,25.8
2024-06-26T00:00:00,5.1,5.1,0.53,28.5
2024-06-27T00:00:00,5.3,6.1,0.54,24.4
2024-06-28T00:00:00,4.3,0.0,0.41,21.8
2024-06-29T00:00:00,6.1,1.3,0.72,22.3
2024-06-30T00:00:00,4.7,3.0,0.74,25.4
2024-07-01T00:00:00,6.4,0.0,0.5,22.4
2024-07-02T00:00:00,3.8,0.0,0.41,23.9
2024-07-03T00:00:00,4.7,0.0,0.44,24.4
2024-07-04T00:00:00,4.0,0.8,0.64,24.9
2024-07-05T00:00:00,3.3,2.8,0.73,26.7
2024-07-06T00:00:00,3.3,3.0,0.72,26.6
2024-07-07T00:00:00,2.7,0.0,0.6,28.3
2024-07-08T00:00:00,3.4,0.0,0.68,28.3
2024-07-09T00:00:00,4.1,0.0,0.72,26.7
2024-07-10T00:00:00,6.2,0.0,0.7,28.6
2024-07-11T00:00:00,4.8,0.8,0.57,27.2
2024-07-12T00:00:00,3.4,1.5,0.68,26.9
2024-07-13T00:00:00,2.6,35.6,0.74,26.0
2024-07-14T00:00:00,3.6,0.0,0.61,27.6
2024-07-15T00:00:00,4.3,4.6,0.61,28.6
2024-07-16T00:00:00,5.0,0.0,0.51,31.3
2024-07-17T00:00:00,4.0,34.8,0.67,28.9
2024-07-18T00:00:00,4.4,0.0,0.58,25.8
2024-07-19T00:00:00,3.7,0.0,0.48,25.1
2024-07-20T00:00:00,3.7,0.0,0.53,25.7
2024-07-21T00:00:00,3.4,0.0,0.59,26.7
2024-07-22T00:00:00,4.1,3.6,0.71,26.2
2024-07-23T00:00:00,3.9,5.1,0.85,23.2
2024-07-24T00:00:00,4.3,0.0,0.86,23.1
2024-07-25T00:00:00,4.0,0.0,0.59,25.6
2024-07-26T00:00:00,4.8,0.0,0.45,24.3
2024-07-27T00:00:00,2.6,0.0,0.47,25.6
2024-07-28T00:00:00,3.5,0.0,0.5,26.2
2024-07-29T00:00:00,4.2,2.3,0.72,24.4
2024-07-30T00:00:00,5.8,0.0,0.72,26.4
2024-07-31T00:00:00,5.1,2.5,0.67,27.2
2024-08-01T00:00:00,3.1,0.0,0.55,29.0
2024-08-02T00:00:00,3.8,18.5,0.68,30.0
2024-08-03T00:00:00,3.4,26.7,0.71,27.7
2024-08-04T00:00:00,3.9,4.3,0.77,24.8
2024-08-05T00:00:00,3.1,0.0,0.61,27.2
2024-08-06T00:00:00,4.0,52.1,0.75,28.1
2024-08-07T00:00:00,5.8,3.0,0.85,20.7
2024-08-08T00:00:00,4.9,6.9,0.88,19.8
2024-08-09T00:00:00,8.3,1.0,0.84,24.9
2024-08-10T00:00:00,4.8,0.0,0.51,26.4
2024-08-11T00:00:00,3.6,0.0,0.47,25.3
2024-08-12T00:00:00,3.2,0.3,0.5,23.9
2024-08-13T00:00:00,3.9,0.0,0.52,22.9
2024-08-14T00:00:00,3.5,0.0,0.52,25.2
2024-08-15T00:00:00,2.2,0.0,0.49,26.1
2024-08-16T00:00:00,3.6,0.0,0.64,26.3
2024-08-17T00:00:00,4.4,1.3,0.71,24.1
2024-08-18T00:00:00,5.0,75.2,0.81,24.1
2024-08-19T00:00:00,4.0,2.8,0.7,24.3
2024-08-20T00:00:00,6.8,0.0,0.52,20.5
2024-08-21T00:00:00,5.8,0.0,0.52,18.9
2024-08-22T00:00:00,4.4,0.0,0.49,20.3
2024-08-23T00:00:00,3.1,0.0,0.47,23.1
2024-08-24T00:00:00,2.5,0.0,0.47,24.5
2024-08-25T00:00:00,3.3,0.0,0.52,25.2
2024-08-26T00:00:00,2.8,0.0,0.6,25.3
2024-08-27T00:00:00,3.4,0.0,0.6,24.6
2024-08-28T00:00:00,4.0,0.0,0.57,27.4
2024-08-29T00:00:00,5.7,0.0,0.63,25.2
2024-08-30T00:00:00,4.6,6.6,0.65,21.4
2024-08-31T00:00:00,3.4,0.0,0.72,22.5
2024-09-01T00:00:00,3.8,0.0,0.72,24.7
2024-09-02T00:00:00,5.7,0.0,0.48,23.8
2024-09-03T00:00:00,3.5,0.0,0.42,19.5
2024-09-04T00:00:00,2.7,0.0,0.46,20.8
2024-09-05T00:00:00,4.1,0.0,0.6,20.9
2024-09-06T00:00:00,3.8,0.0,0.72,20.4
2024-09-07T00:00:00,4.7,8.1,0.74,21.4
2024-09-08T00:00:00,5.7,0.0,0.47,17.4
2024-09-09T00:00:00,4.7,0.0,0.4,19.8
2024-09-10T00:00:00,3.8,0.0,0.46,22.1
2024-09-11T00:00:00,3.1,0.0,0.49,21.3
2024-09-12T00:00:00,2.6,0.0,0.64,21.4
2024-09-13T00:00:00,2.1,0.0,0.61,22.1
2024-09-14T00:00:00,3.1,0.0,0.66,23.0
2024-09-15T00:00:00,4.3,0.0,0.66,22.4
2024-09-16T00:00:00,4.0,0.0,0.62,20.1
2024-09-17T00:00:00,3.6,0.0,0.67,21.0
2024-09-18T00:00:00,5.1,0.0,0.75,21.3
2024-09-19T00:00:00,3.7,0.0,0.53,23.4
2024-09-20T00:00:00,5.7,0.0,0.62,23.4
2024-09-21T00:00:00,4.9,0.0,0.6,21.1
2024-09-22T00:00:00,4.7,0.0,0.59,19.3
2024-09-23T00:00:00,5.0,0.3,0.62,18.2
2024-09-24T00:00:00,5.1,0.0,0.63,17.7
2024-09-25T00:00:00,5.0,0.0,0.67,18.0
2024-09-26T00:00:00,2.8,1.3,0.84,20.1
2024-09-27T00:00:00,3.7,0.8,0.73,21.1
2024-09-28T00:00:00,6.0,4.8,0.84,19.0
2024-09-29T00:00:00,4.5,18.5,0.82,16.7
2024-09-30T00:00:00,4.3,0.0,0.68,18.2
2024-10-01T00:00:00,5.1,0.0,0.71,18.1
2024-10-02T00:00:00,4.1,0.0,0.66,17.1
2024-10-03T00:00:00,1.8,0.0,0.64,18.6
2024-10-04T00:00:00,2.7,0.0,0.68,19.0
2024-10-05T00:00:00,3.7,0.0,0.54,20.2
2024-10-06T00:00:00,3.5,0.0,0.59,17.9
2024-10-07T00:00:00,5.4,0.3,0.56,19.9
2024-10-08T00:00:00,4.1,0.0,0.45,16.7
2024-10-09T00:00:00,4.9,0.0,0.42,17.3
2024-10-10T00:00:00,6.4,0.0,0.5,14.0
2024-10-11T00:00:00,4.4,0.0,0.43,14.2
2024-10-12T00:00:00,5.0,0.0,0.35,19.4
2024-10-13T00:00:00,4.7,0.0,0.61,17.1
2024-10-14T00:00:00,6.7,0.0,0.61,15.2
2024-10-15T00:00:00,6.2,0.0,0.5,10.8
2024-10-16T00:00:00,5.7,0.0,0.49,11.1
2024-10-17T00:00:00,4.1,0.0,0.46,10.9
2024-10-18T00:00:00,4.2,0.0,0.39,14.2
2024-10-19T00:00:00,1.7,0.0,0.44,16.2
2024-10-20T00:00:00,2.1,0.0,0.46,16.9
2024-10-21T00:00:00,1.6,0.0,0.37,19.3
2024-10-22T00:00:00,2.2,0.0,0.51,21.8
2024-10-23T00:00:00,3.9,0.0,0.62,19.3
2024-10-24T00:00:00,5.5,0.0,0.48,18.6
2024-10-25T00:00:00,3.9,0.0,0.47,13.3
2024-10-26T00:00:00,5.9,0.0,0.39,15.9
2024-10-27T00:00:00,3.9,0.0,0.4,12.1
2024-10-28T00:00:00,2.6,0.0,0.46,12.3
2024-10-29T00:00:00,4.3,0.0,0.7,14.0
2024-10-30T00:00:00,3.0,0.0,0.6,18.3
2024-10-31T00:00:00,3.6,0.0,0.55,21.4
2024-11-01T00:00:00,5.9,0.0,0.45,22.9
2024-11-02T00:00:00,5.2,0.0,0.44,14.8
2024-11-03T00:00:00,3.2,0.0,0.41,9.2
2024-11-04T00:00:00,3.4,0.0,0.59,10.8
2024-11-05T00:00:00,3.9,0.0,0.7,15.8
2024-11-06T00:00:00,5.1,0.0,0.55,21.3
2024-11-07T00:00:00,4.8,0.0,0.5,21.9
2024-11-08T00:00:00,6.0,0.0,0.4,15.6
2024-11-09T00:00:00,5.0,0.0,0.34,11.4
2024-11-10T00:00:00,3.0,1.8,0.48,11.0
2024-11-11T00:00:00,6.6,2.3,0.58,16.4
2024-11-12T00:00:00,8.3,0.0,0.45,12.8
2024-11-13T00:00:00,4.5,0.0,0.39,6.4
2024-11-14T00:00:00,3.8,0.0,0.49,6.4
2024-11-15T00:00:00,4.9,0.0,0.38,9.2
2024-11-16T00:00:00,7.2,0.0,0.37,12.1
2024-11-17T00:00:00,3.2,0.0,0.37,12.4
2024-11-18T00:00:00,5.2,0.0,0.42,14.4
2024-11-19T00:00:00,2.9,0.0,0.45,12.6
2024-11-20T00:00:00,3.6,0.0,0.59,12.7
2024-11-21T00:00:00,5.8,32.5,0.82,10.2
2024-11-22T00:00:00,5.9,13.2,,4.7
2024-11-23T00:00:00,8.1,0.0,,6.3
2024-11-24T00:00:00,7.7,0.0,,9.9
2024-11-25T00:00:00,3.5,0.0,0.44,9.1
2024-11-26T00:00:00,4.4,6.4,0.63,12.6
2024-11-27T00:00:00,3.8,0.0,,9.5
2024-11-28T00:00:00,5.2,20.1,0.71,8.8
2024-11-29T00:00:00,5.7,0.0,0.52,6.4
2024-11-30T00:00:00,6.3,0.0,0.52,2.4
2024-12-01T00:00:00,6.0,0.0,0.38,0.7
2024-12-02T00:00:00,5.6,0.0,0.48,1.8
2024-12-03T00:00:00,5.5,0.0,,2.5
2024-12-04T00:00:00,5.4,0.5,0.48,2.3
2024-12-05T00:00:00,8.4,2.8,0.58,3.8
2024-12-06T00:00:00,8.2,0.0,0.41,1.0
2024-12-07T00:00:00,6.0,0.0,0.42,2.0
2024-12-08T00:00:00,4.8,0.0,0.39,6.9
2024-12-09T00:00:00,3.0,4.1,0.76,8.1
2024-12-10T00:00:00,4.5,7.6,0.85,8.1
2024-12-11T00:00:00,6.1,27.7,0.85,12.4
2024-12-12T00:00:00,8.1,0.0,0.39,5.1
2024-12-13T00:00:00,5.1,0.0,0.36,-0.4
2024-12-14T00:00:00,3.1,0.0,0.44,-0.9
2024-12-15T00:00:00,3.7,1.3,0.59,0.8
2024-12-16T00:00:00,4.3,27.7,0.85,5.9
2024-12-17T00:00:00,5.3,1.0,0.63,12.2
2024-12-18T00:00:00,3.1,8.6,0.59,9.8
2024-12-19T00:00:00,5.8,1.0,0.54,6.4
2024-12-20T00:00:00,5.8,1.0,0.7,2.7
2024-12-21T00:00:00,8.2,3.0,0.62,-0.1
2024-12-22T00:00:00,6.7,0.0,0.49,-6.3
2024-12-23T00:00:00,3.0,0.0,0.5,-7.6
2024-12-24T00:00:00,4.3,1.5,0.6,0.4
2024-12-25T00:00:00,3.6,0.0,0.58,1.6
2024-12-26T00:00:00,2.4,0.0,0.53,-0.8
2024-12-27T00:00:00,2.0,0.0,0.59,0.9
2024-12-28T00:00:00,1.4,14.2,0.85,5.8
2024-12-29T00:00:00,4.5,5.6,0.81,10.0
2024-12-30T00:00:00,6.8,10.7,0.59,12.9
2024-12-31T00:00:00,4.5,10.4,0.49,9.8
